Subject	Object
ORPHANET.ORDO:90117	ORPHANET.ORDO:140456
ORPHANET.ORDO:90117	MONDO:0015626
ORPHANET.ORDO:90118	ORPHANET.ORDO:140450
ORPHANET.ORDO:90118	MONDO:0015626
ORPHANET.ORDO:90119	ORPHANET.ORDO:140450
ORPHANET.ORDO:90119	MONDO:0015626
ORPHANET.ORDO:90120	ORPHANET.ORDO:140456
ORPHANET.ORDO:90120	MONDO:0015626
ORPHANET.ORDO:90153	ORPHANET.ORDO:2457
ORPHANET.ORDO:90154	ORPHANET.ORDO:2457
ORPHANET.ORDO:90185	ORPHANET.ORDO:289825
ORPHANET.ORDO:90186	ORPHANET.ORDO:289825
ORPHANET.ORDO:90280	ORPHANET.ORDO:183478
ORPHANET.ORDO:902	owl:Thing
ORPHANET.ORDO:90301	ORPHANET.ORDO:181368
ORPHANET.ORDO:90301	ORPHANET.ORDO:79360
ORPHANET.ORDO:90307	owl:Thing
ORPHANET.ORDO:90308	ORPHANET.ORDO:2346
ORPHANET.ORDO:90309	MONDO:0007522
ORPHANET.ORDO:90318	MONDO:0007522
ORPHANET.ORDO:90321	owl:Thing
ORPHANET.ORDO:90322	owl:Thing
ORPHANET.ORDO:90324	owl:Thing
ORPHANET.ORDO:90339	owl:Thing
ORPHANET.ORDO:90340	owl:Thing
ORPHANET.ORDO:90342	ORPHANET.ORDO:910
ORPHANET.ORDO:90348	ORPHANET.ORDO:209
ORPHANET.ORDO:90349	ORPHANET.ORDO:209
ORPHANET.ORDO:90349	ORPHANET.ORDO:285014
ORPHANET.ORDO:90350	ORPHANET.ORDO:209
ORPHANET.ORDO:90350	ORPHANET.ORDO:289866
ORPHANET.ORDO:90350	ORPHANET.ORDO:93446
ORPHANET.ORDO:90354	ORPHANET.ORDO:98702
ORPHANET.ORDO:90354	EFO:0009464
ORPHANET.ORDO:90354	MONDO:0020066
ORPHANET.ORDO:90362	ORPHANET.ORDO:165655
ORPHANET.ORDO:90368	ORPHANET.ORDO:79364
ORPHANET.ORDO:90390	ORPHANET.ORDO:79143
ORPHANET.ORDO:903	ORPHANET.ORDO:68334
ORPHANET.ORDO:904	owl:Thing
ORPHANET.ORDO:905	owl:Thing
ORPHANET.ORDO:90625	owl:Thing
ORPHANET.ORDO:90635	owl:Thing
ORPHANET.ORDO:90636	owl:Thing
ORPHANET.ORDO:90641	ORPHANET.ORDO:216445
ORPHANET.ORDO:90641	ORPHANET.ORDO:216452
ORPHANET.ORDO:90641	ORPHANET.ORDO:254776
ORPHANET.ORDO:90642	ORPHANET.ORDO:96210
ORPHANET.ORDO:90646	ORPHANET.ORDO:181441
ORPHANET.ORDO:90646	ORPHANET.ORDO:90642
ORPHANET.ORDO:90647	owl:Thing
ORPHANET.ORDO:90650	MONDO:0019027
ORPHANET.ORDO:90652	MONDO:0019027
ORPHANET.ORDO:90653	owl:Thing
ORPHANET.ORDO:90654	owl:Thing
ORPHANET.ORDO:90658	owl:Thing
ORPHANET.ORDO:90673	ORPHANET.ORDO:95714
ORPHANET.ORDO:90674	ORPHANET.ORDO:226298
ORPHANET.ORDO:90674	ORPHANET.ORDO:95488
ORPHANET.ORDO:90695	ORPHANET.ORDO:178025
ORPHANET.ORDO:90695	ORPHANET.ORDO:181390
ORPHANET.ORDO:906	owl:Thing
ORPHANET.ORDO:90776	owl:Thing
ORPHANET.ORDO:90783	ORPHANET.ORDO:325357
ORPHANET.ORDO:90786	ORPHANET.ORDO:325632
ORPHANET.ORDO:90786	ORPHANET.ORDO:90783
ORPHANET.ORDO:90787	ORPHANET.ORDO:325632
ORPHANET.ORDO:90787	ORPHANET.ORDO:90783
ORPHANET.ORDO:90790	ORPHANET.ORDO:400018
ORPHANET.ORDO:90790	ORPHANET.ORDO:418
ORPHANET.ORDO:90790	ORPHANET.ORDO:90786
ORPHANET.ORDO:90790	ORPHANET.ORDO:95710
ORPHANET.ORDO:90791	ORPHANET.ORDO:418
ORPHANET.ORDO:90791	ORPHANET.ORDO:90786
ORPHANET.ORDO:90791	MONDO:0019593
ORPHANET.ORDO:90793	ORPHANET.ORDO:399994
ORPHANET.ORDO:90793	ORPHANET.ORDO:400018
ORPHANET.ORDO:90793	ORPHANET.ORDO:418
ORPHANET.ORDO:90793	ORPHANET.ORDO:90786
ORPHANET.ORDO:90793	ORPHANET.ORDO:95710
ORPHANET.ORDO:90794	ORPHANET.ORDO:399994
ORPHANET.ORDO:90794	ORPHANET.ORDO:400018
ORPHANET.ORDO:90794	ORPHANET.ORDO:418
ORPHANET.ORDO:90794	MONDO:0019593
ORPHANET.ORDO:90795	ORPHANET.ORDO:418
ORPHANET.ORDO:90795	MONDO:0019593
ORPHANET.ORDO:90796	ORPHANET.ORDO:90787
ORPHANET.ORDO:90797	ORPHANET.ORDO:754
ORPHANET.ORDO:908	ORPHANET.ORDO:102283
ORPHANET.ORDO:908	ORPHANET.ORDO:138063
ORPHANET.ORDO:908	ORPHANET.ORDO:180772
ORPHANET.ORDO:908	ORPHANET.ORDO:240371
ORPHANET.ORDO:908	ORPHANET.ORDO:306765
ORPHANET.ORDO:908	ORPHANET.ORDO:98683
ORPHANET.ORDO:908	EFO:0000474
ORPHANET.ORDO:908	MONDO:0016565
ORPHANET.ORDO:908	MONDO:0020119
ORPHANET.ORDO:90970	ORPHANET.ORDO:183484
ORPHANET.ORDO:909	ORPHANET.ORDO:163631
ORPHANET.ORDO:909	ORPHANET.ORDO:181437
ORPHANET.ORDO:909	ORPHANET.ORDO:183484
ORPHANET.ORDO:909	ORPHANET.ORDO:207018
ORPHANET.ORDO:909	ORPHANET.ORDO:68356
ORPHANET.ORDO:909	ORPHANET.ORDO:68385
ORPHANET.ORDO:909	ORPHANET.ORDO:98096
ORPHANET.ORDO:909	ORPHANET.ORDO:98712
ORPHANET.ORDO:90	ORPHANET.ORDO:79167
ORPHANET.ORDO:91024	owl:Thing
ORPHANET.ORDO:91088	ORPHANET.ORDO:68367
ORPHANET.ORDO:910	ORPHANET.ORDO:139027
ORPHANET.ORDO:910	ORPHANET.ORDO:183422
ORPHANET.ORDO:910	ORPHANET.ORDO:183490
ORPHANET.ORDO:910	MONDO:0015333
ORPHANET.ORDO:91130	ORPHANET.ORDO:217595
ORPHANET.ORDO:91130	ORPHANET.ORDO:254830
ORPHANET.ORDO:91131	owl:Thing
ORPHANET.ORDO:91132	ORPHANET.ORDO:281222
ORPHANET.ORDO:91132	ORPHANET.ORDO:79364
ORPHANET.ORDO:91133	ORPHANET.ORDO:102283
ORPHANET.ORDO:91133	ORPHANET.ORDO:183763
ORPHANET.ORDO:91135	ORPHANET.ORDO:228215
ORPHANET.ORDO:911	ORPHANET.ORDO:101972
ORPHANET.ORDO:912	ORPHANET.ORDO:139009
ORPHANET.ORDO:912	ORPHANET.ORDO:79189
ORPHANET.ORDO:912	ORPHANET.ORDO:93593
ORPHANET.ORDO:912	ORPHANET.ORDO:98650
ORPHANET.ORDO:912	ORPHANET.ORDO:98666
ORPHANET.ORDO:912	ORPHANET.ORDO:98712
ORPHANET.ORDO:912	ORPHANET.ORDO:98713
ORPHANET.ORDO:91357	ORPHANET.ORDO:108959
ORPHANET.ORDO:91358	ORPHANET.ORDO:108959
ORPHANET.ORDO:91378	EFO:0000508
ORPHANET.ORDO:91387	ORPHANET.ORDO:285014
ORPHANET.ORDO:91387	MONDO:0017310
ORPHANET.ORDO:91396	ORPHANET.ORDO:108985
ORPHANET.ORDO:91396	ORPHANET.ORDO:98562
ORPHANET.ORDO:91397	ORPHANET.ORDO:108985
ORPHANET.ORDO:91397	ORPHANET.ORDO:156237
ORPHANET.ORDO:91397	ORPHANET.ORDO:98564
ORPHANET.ORDO:91411	ORPHANET.ORDO:98578
ORPHANET.ORDO:91412	ORPHANET.ORDO:98578
ORPHANET.ORDO:91413	ORPHANET.ORDO:98578
ORPHANET.ORDO:91415	owl:Thing
ORPHANET.ORDO:91416	ORPHANET.ORDO:98604
ORPHANET.ORDO:91483	owl:Thing
ORPHANET.ORDO:91489	ORPHANET.ORDO:108985
ORPHANET.ORDO:91489	ORPHANET.ORDO:98635
ORPHANET.ORDO:91490	ORPHANET.ORDO:108985
ORPHANET.ORDO:91490	ORPHANET.ORDO:98635
ORPHANET.ORDO:91491	ORPHANET.ORDO:108985
ORPHANET.ORDO:91491	ORPHANET.ORDO:98634
ORPHANET.ORDO:91492	owl:Thing
ORPHANET.ORDO:91494	ORPHANET.ORDO:108987
ORPHANET.ORDO:91494	ORPHANET.ORDO:139039
ORPHANET.ORDO:91494	MONDO:0019118
ORPHANET.ORDO:91495	ORPHANET.ORDO:98641
ORPHANET.ORDO:91495	ORPHANET.ORDO:98669
ORPHANET.ORDO:91496	ORPHANET.ORDO:98670
ORPHANET.ORDO:91498	ORPHANET.ORDO:98686
ORPHANET.ORDO:915	owl:Thing
ORPHANET.ORDO:916	owl:Thing
ORPHANET.ORDO:91	ORPHANET.ORDO:399983
ORPHANET.ORDO:91	ORPHANET.ORDO:400011
ORPHANET.ORDO:91	ORPHANET.ORDO:95710
ORPHANET.ORDO:91	MONDO:0017962
ORPHANET.ORDO:92050	ORPHANET.ORDO:104007
ORPHANET.ORDO:92050	ORPHANET.ORDO:363300
ORPHANET.ORDO:920	ORPHANET.ORDO:108987
ORPHANET.ORDO:920	ORPHANET.ORDO:139039
ORPHANET.ORDO:920	ORPHANET.ORDO:330197
ORPHANET.ORDO:920	ORPHANET.ORDO:98563
ORPHANET.ORDO:921	owl:Thing
ORPHANET.ORDO:926	owl:Thing
ORPHANET.ORDO:927	ORPHANET.ORDO:79167
ORPHANET.ORDO:929	ORPHANET.ORDO:371445
ORPHANET.ORDO:93100	ORPHANET.ORDO:357506
ORPHANET.ORDO:93101	ORPHANET.ORDO:357506
ORPHANET.ORDO:93108	ORPHANET.ORDO:357506
ORPHANET.ORDO:93110	ORPHANET.ORDO:357506
ORPHANET.ORDO:93111	ORPHANET.ORDO:183625
ORPHANET.ORDO:93111	ORPHANET.ORDO:93547
ORPHANET.ORDO:93114	ORPHANET.ORDO:102373
ORPHANET.ORDO:93114	ORPHANET.ORDO:90114
ORPHANET.ORDO:93160	ORPHANET.ORDO:289103
ORPHANET.ORDO:93172	ORPHANET.ORDO:93108
ORPHANET.ORDO:93173	ORPHANET.ORDO:93108
ORPHANET.ORDO:93178	ORPHANET.ORDO:2970
ORPHANET.ORDO:931	ORPHANET.ORDO:294929
ORPHANET.ORDO:931	EFO:0005571
ORPHANET.ORDO:93213	owl:Thing
ORPHANET.ORDO:93214	ORPHANET.ORDO:656
ORPHANET.ORDO:93216	ORPHANET.ORDO:656
ORPHANET.ORDO:93217	ORPHANET.ORDO:656
ORPHANET.ORDO:93218	ORPHANET.ORDO:84271
ORPHANET.ORDO:93220	ORPHANET.ORDO:84271
ORPHANET.ORDO:93221	ORPHANET.ORDO:84271
ORPHANET.ORDO:93222	ORPHANET.ORDO:84271
ORPHANET.ORDO:93256	ORPHANET.ORDO:307061
ORPHANET.ORDO:93256	MONDO:0016612
ORPHANET.ORDO:93258	owl:Thing
ORPHANET.ORDO:93259	owl:Thing
ORPHANET.ORDO:93260	owl:Thing
ORPHANET.ORDO:93262	ORPHANET.ORDO:139393
ORPHANET.ORDO:93262	ORPHANET.ORDO:98684
ORPHANET.ORDO:93267	ORPHANET.ORDO:139393
ORPHANET.ORDO:93268	ORPHANET.ORDO:1505
ORPHANET.ORDO:93269	ORPHANET.ORDO:1505
ORPHANET.ORDO:93270	owl:Thing
ORPHANET.ORDO:93271	ORPHANET.ORDO:117573
ORPHANET.ORDO:93271	ORPHANET.ORDO:1505
ORPHANET.ORDO:93274	ORPHANET.ORDO:2655
ORPHANET.ORDO:93276	MONDO:0000845
ORPHANET.ORDO:93277	MONDO:0000845
ORPHANET.ORDO:93279	ORPHANET.ORDO:253
ORPHANET.ORDO:93279	ORPHANET.ORDO:93421
ORPHANET.ORDO:93282	ORPHANET.ORDO:253
ORPHANET.ORDO:93282	ORPHANET.ORDO:93423
ORPHANET.ORDO:93283	ORPHANET.ORDO:253
ORPHANET.ORDO:93283	ORPHANET.ORDO:364817
ORPHANET.ORDO:93284	ORPHANET.ORDO:253
ORPHANET.ORDO:93293	ORPHANET.ORDO:117573
ORPHANET.ORDO:93293	ORPHANET.ORDO:404574
ORPHANET.ORDO:93293	ORPHANET.ORDO:98683
ORPHANET.ORDO:93296	ORPHANET.ORDO:932
ORPHANET.ORDO:93296	ORPHANET.ORDO:93421
ORPHANET.ORDO:93297	ORPHANET.ORDO:932
ORPHANET.ORDO:93297	ORPHANET.ORDO:93421
ORPHANET.ORDO:93298	ORPHANET.ORDO:932
ORPHANET.ORDO:93298	ORPHANET.ORDO:93423
ORPHANET.ORDO:93299	ORPHANET.ORDO:932
ORPHANET.ORDO:932	ORPHANET.ORDO:93434
ORPHANET.ORDO:93301	owl:Thing
ORPHANET.ORDO:93302	ORPHANET.ORDO:1293
ORPHANET.ORDO:93303	owl:Thing
ORPHANET.ORDO:93304	ORPHANET.ORDO:1293
ORPHANET.ORDO:93304	MONDO:0018240
ORPHANET.ORDO:93307	ORPHANET.ORDO:251
ORPHANET.ORDO:93307	ORPHANET.ORDO:93423
ORPHANET.ORDO:93308	ORPHANET.ORDO:251
ORPHANET.ORDO:93311	ORPHANET.ORDO:251
ORPHANET.ORDO:93314	ORPHANET.ORDO:254
ORPHANET.ORDO:93314	MONDO:0018240
ORPHANET.ORDO:93315	ORPHANET.ORDO:254
ORPHANET.ORDO:93315	ORPHANET.ORDO:93421
ORPHANET.ORDO:93316	ORPHANET.ORDO:254
ORPHANET.ORDO:93316	ORPHANET.ORDO:93421
ORPHANET.ORDO:93317	ORPHANET.ORDO:93434
ORPHANET.ORDO:93320	ORPHANET.ORDO:2130
ORPHANET.ORDO:93321	ORPHANET.ORDO:2130
ORPHANET.ORDO:93322	ORPHANET.ORDO:2130
ORPHANET.ORDO:93323	ORPHANET.ORDO:2130
ORPHANET.ORDO:93324	MONDO:0016516
ORPHANET.ORDO:93325	MONDO:0016516
ORPHANET.ORDO:93328	ORPHANET.ORDO:2733
ORPHANET.ORDO:93329	ORPHANET.ORDO:2733
ORPHANET.ORDO:93333	ORPHANET.ORDO:404574
ORPHANET.ORDO:93334	ORPHANET.ORDO:294942
ORPHANET.ORDO:93335	ORPHANET.ORDO:294942
ORPHANET.ORDO:93336	ORPHANET.ORDO:294939
ORPHANET.ORDO:93337	ORPHANET.ORDO:294939
ORPHANET.ORDO:93338	ORPHANET.ORDO:294939
ORPHANET.ORDO:93339	ORPHANET.ORDO:294939
ORPHANET.ORDO:93346	ORPHANET.ORDO:253
ORPHANET.ORDO:93346	ORPHANET.ORDO:93421
ORPHANET.ORDO:93347	ORPHANET.ORDO:253
ORPHANET.ORDO:93349	owl:Thing
ORPHANET.ORDO:93351	ORPHANET.ORDO:253
ORPHANET.ORDO:93352	ORPHANET.ORDO:253
ORPHANET.ORDO:93356	ORPHANET.ORDO:253
ORPHANET.ORDO:93357	ORPHANET.ORDO:253
ORPHANET.ORDO:93358	ORPHANET.ORDO:253
ORPHANET.ORDO:93359	ORPHANET.ORDO:253
ORPHANET.ORDO:93359	ORPHANET.ORDO:309450
ORPHANET.ORDO:93359	ORPHANET.ORDO:371195
ORPHANET.ORDO:93359	ORPHANET.ORDO:371200
ORPHANET.ORDO:93360	ORPHANET.ORDO:253
ORPHANET.ORDO:93365	MONDO:0011776
ORPHANET.ORDO:93367	MONDO:0011776
ORPHANET.ORDO:93372	ORPHANET.ORDO:405
ORPHANET.ORDO:93382	ORPHANET.ORDO:69028
ORPHANET.ORDO:93382	ORPHANET.ORDO:93437
ORPHANET.ORDO:93383	ORPHANET.ORDO:69028
ORPHANET.ORDO:93384	ORPHANET.ORDO:69028
ORPHANET.ORDO:93387	ORPHANET.ORDO:69028
ORPHANET.ORDO:93388	ORPHANET.ORDO:69028
ORPHANET.ORDO:93389	ORPHANET.ORDO:69028
ORPHANET.ORDO:93394	ORPHANET.ORDO:69028
ORPHANET.ORDO:93395	owl:Thing
ORPHANET.ORDO:93396	ORPHANET.ORDO:69028
ORPHANET.ORDO:93397	ORPHANET.ORDO:69028
ORPHANET.ORDO:93398	ORPHANET.ORDO:93450
ORPHANET.ORDO:93399	ORPHANET.ORDO:87876
ORPHANET.ORDO:93400	ORPHANET.ORDO:87876
ORPHANET.ORDO:93402	ORPHANET.ORDO:90025
ORPHANET.ORDO:93403	ORPHANET.ORDO:90025
ORPHANET.ORDO:93404	ORPHANET.ORDO:90025
ORPHANET.ORDO:93405	ORPHANET.ORDO:90025
ORPHANET.ORDO:93406	ORPHANET.ORDO:90025
ORPHANET.ORDO:93409	owl:Thing
ORPHANET.ORDO:93420	owl:Thing
ORPHANET.ORDO:93421	ORPHANET.ORDO:364803
ORPHANET.ORDO:93422	ORPHANET.ORDO:364803
ORPHANET.ORDO:93423	ORPHANET.ORDO:364803
ORPHANET.ORDO:93424	ORPHANET.ORDO:364803
ORPHANET.ORDO:93425	ORPHANET.ORDO:364803
ORPHANET.ORDO:93426	ORPHANET.ORDO:364526
ORPHANET.ORDO:93429	ORPHANET.ORDO:364526
ORPHANET.ORDO:93430	ORPHANET.ORDO:364526
ORPHANET.ORDO:93434	ORPHANET.ORDO:364526
ORPHANET.ORDO:93436	ORPHANET.ORDO:364526
ORPHANET.ORDO:93437	ORPHANET.ORDO:364526
ORPHANET.ORDO:93438	ORPHANET.ORDO:364526
ORPHANET.ORDO:93439	ORPHANET.ORDO:364526
ORPHANET.ORDO:93440	ORPHANET.ORDO:364526
ORPHANET.ORDO:93441	ORPHANET.ORDO:364526
ORPHANET.ORDO:93442	ORPHANET.ORDO:364526
ORPHANET.ORDO:93443	ORPHANET.ORDO:93444
ORPHANET.ORDO:93444	ORPHANET.ORDO:364526
ORPHANET.ORDO:93446	ORPHANET.ORDO:364526
ORPHANET.ORDO:93447	ORPHANET.ORDO:364526
ORPHANET.ORDO:93448	ORPHANET.ORDO:183524
ORPHANET.ORDO:93449	ORPHANET.ORDO:364526
ORPHANET.ORDO:93450	ORPHANET.ORDO:364526
ORPHANET.ORDO:93451	ORPHANET.ORDO:364526
ORPHANET.ORDO:93453	ORPHANET.ORDO:404568
ORPHANET.ORDO:93454	ORPHANET.ORDO:404568
ORPHANET.ORDO:93455	ORPHANET.ORDO:404568
ORPHANET.ORDO:93457	ORPHANET.ORDO:109011
ORPHANET.ORDO:93457	ORPHANET.ORDO:404571
ORPHANET.ORDO:93458	ORPHANET.ORDO:109011
ORPHANET.ORDO:93458	ORPHANET.ORDO:404571
ORPHANET.ORDO:93459	ORPHANET.ORDO:404571
ORPHANET.ORDO:93459	ORPHANET.ORDO:404577
ORPHANET.ORDO:93460	ORPHANET.ORDO:183573
ORPHANET.ORDO:93465	ORPHANET.ORDO:364526
ORPHANET.ORDO:93473	owl:Thing
ORPHANET.ORDO:93474	owl:Thing
ORPHANET.ORDO:93476	owl:Thing
ORPHANET.ORDO:93547	ORPHANET.ORDO:183539
ORPHANET.ORDO:93550	ORPHANET.ORDO:183586
ORPHANET.ORDO:93560	ORPHANET.ORDO:85450
ORPHANET.ORDO:93561	ORPHANET.ORDO:85450
ORPHANET.ORDO:93562	ORPHANET.ORDO:85450
ORPHANET.ORDO:93571	ORPHANET.ORDO:329918
ORPHANET.ORDO:93575	ORPHANET.ORDO:2134
ORPHANET.ORDO:93576	ORPHANET.ORDO:2134
ORPHANET.ORDO:93578	ORPHANET.ORDO:2134
ORPHANET.ORDO:93579	ORPHANET.ORDO:2134
ORPHANET.ORDO:93580	ORPHANET.ORDO:2134
ORPHANET.ORDO:93581	ORPHANET.ORDO:2134
ORPHANET.ORDO:93583	owl:Thing
ORPHANET.ORDO:93587	ORPHANET.ORDO:98056
ORPHANET.ORDO:93587	EFO:0003086
ORPHANET.ORDO:93589	ORPHANET.ORDO:655
ORPHANET.ORDO:93591	ORPHANET.ORDO:655
ORPHANET.ORDO:93592	ORPHANET.ORDO:655
ORPHANET.ORDO:93593	ORPHANET.ORDO:98056
ORPHANET.ORDO:93594	ORPHANET.ORDO:101940
ORPHANET.ORDO:93594	ORPHANET.ORDO:156610
ORPHANET.ORDO:93594	ORPHANET.ORDO:91088
ORPHANET.ORDO:93598	ORPHANET.ORDO:416
ORPHANET.ORDO:93598	ORPHANET.ORDO:68373
ORPHANET.ORDO:93599	ORPHANET.ORDO:416
ORPHANET.ORDO:935	MONDO:0017855
ORPHANET.ORDO:93600	ORPHANET.ORDO:416
ORPHANET.ORDO:93601	ORPHANET.ORDO:3467
ORPHANET.ORDO:93602	ORPHANET.ORDO:3467
ORPHANET.ORDO:93604	owl:Thing
ORPHANET.ORDO:93605	owl:Thing
ORPHANET.ORDO:93606	ORPHANET.ORDO:183592
ORPHANET.ORDO:93607	ORPHANET.ORDO:47159
ORPHANET.ORDO:93608	ORPHANET.ORDO:18
ORPHANET.ORDO:93610	ORPHANET.ORDO:18
ORPHANET.ORDO:93610	ORPHANET.ORDO:98364
ORPHANET.ORDO:93612	ORPHANET.ORDO:214
ORPHANET.ORDO:93613	ORPHANET.ORDO:214
ORPHANET.ORDO:93614	ORPHANET.ORDO:98056
ORPHANET.ORDO:93614	EFO:0005803
ORPHANET.ORDO:93616	ORPHANET.ORDO:846
ORPHANET.ORDO:93622	owl:Thing
ORPHANET.ORDO:93623	owl:Thing
ORPHANET.ORDO:93921	ORPHANET.ORDO:140162
ORPHANET.ORDO:93921	ORPHANET.ORDO:183466
ORPHANET.ORDO:93921	ORPHANET.ORDO:98196
ORPHANET.ORDO:93924	ORPHANET.ORDO:2162
ORPHANET.ORDO:93925	ORPHANET.ORDO:2162
ORPHANET.ORDO:93926	ORPHANET.ORDO:2162
ORPHANET.ORDO:93928	ORPHANET.ORDO:322
ORPHANET.ORDO:93929	ORPHANET.ORDO:117573
ORPHANET.ORDO:93929	ORPHANET.ORDO:322
ORPHANET.ORDO:93930	ORPHANET.ORDO:322
ORPHANET.ORDO:93930	EFO:0003086
ORPHANET.ORDO:93937	ORPHANET.ORDO:1034
ORPHANET.ORDO:93945	owl:Thing
ORPHANET.ORDO:93946	MONDO:0010653
ORPHANET.ORDO:93947	MONDO:0010653
ORPHANET.ORDO:93950	owl:Thing
ORPHANET.ORDO:93951	ORPHANET.ORDO:2076
ORPHANET.ORDO:93952	ORPHANET.ORDO:2076
ORPHANET.ORDO:93955	ORPHANET.ORDO:1866
ORPHANET.ORDO:93956	ORPHANET.ORDO:1866
ORPHANET.ORDO:93957	ORPHANET.ORDO:1866
ORPHANET.ORDO:93958	ORPHANET.ORDO:1866
ORPHANET.ORDO:93961	owl:Thing
ORPHANET.ORDO:93962	owl:Thing
ORPHANET.ORDO:93963	owl:Thing
ORPHANET.ORDO:93964	ORPHANET.ORDO:1866
ORPHANET.ORDO:93969	ORPHANET.ORDO:268744
ORPHANET.ORDO:93970	owl:Thing
ORPHANET.ORDO:93971	owl:Thing
ORPHANET.ORDO:93972	owl:Thing
ORPHANET.ORDO:93973	owl:Thing
ORPHANET.ORDO:93974	owl:Thing
ORPHANET.ORDO:93975	owl:Thing
ORPHANET.ORDO:93976	ORPHANET.ORDO:140162
ORPHANET.ORDO:939	owl:Thing
ORPHANET.ORDO:93	ORPHANET.ORDO:68385
ORPHANET.ORDO:93	ORPHANET.ORDO:79215
ORPHANET.ORDO:93	ORPHANET.ORDO:93448
ORPHANET.ORDO:94056	ORPHANET.ORDO:294949
ORPHANET.ORDO:94061	MONDO:0003778
ORPHANET.ORDO:94062	owl:Thing
ORPHANET.ORDO:94063	owl:Thing
ORPHANET.ORDO:94064	ORPHANET.ORDO:262119
ORPHANET.ORDO:94064	ORPHANET.ORDO:399813
ORPHANET.ORDO:94064	ORPHANET.ORDO:90642
ORPHANET.ORDO:94065	ORPHANET.ORDO:102283
ORPHANET.ORDO:94065	ORPHANET.ORDO:183763
ORPHANET.ORDO:94065	ORPHANET.ORDO:262119
ORPHANET.ORDO:94066	ORPHANET.ORDO:102283
ORPHANET.ORDO:94066	ORPHANET.ORDO:183763
ORPHANET.ORDO:94068	ORPHANET.ORDO:253
ORPHANET.ORDO:94068	ORPHANET.ORDO:93421
ORPHANET.ORDO:94083	owl:Thing
ORPHANET.ORDO:94086	ORPHANET.ORDO:79166
ORPHANET.ORDO:94088	ORPHANET.ORDO:183592
ORPHANET.ORDO:94089	ORPHANET.ORDO:97593
ORPHANET.ORDO:94090	ORPHANET.ORDO:97593
ORPHANET.ORDO:94095	ORPHANET.ORDO:117573
ORPHANET.ORDO:94095	ORPHANET.ORDO:165707
ORPHANET.ORDO:94095	ORPHANET.ORDO:183763
ORPHANET.ORDO:94095	ORPHANET.ORDO:93454
ORPHANET.ORDO:94122	ORPHANET.ORDO:98095
ORPHANET.ORDO:94124	ORPHANET.ORDO:98097
ORPHANET.ORDO:94124	ORPHANET.ORDO:98497
ORPHANET.ORDO:94125	ORPHANET.ORDO:254818
ORPHANET.ORDO:94125	ORPHANET.ORDO:98096
ORPHANET.ORDO:94145	ORPHANET.ORDO:99
ORPHANET.ORDO:94147	ORPHANET.ORDO:208508
ORPHANET.ORDO:94148	ORPHANET.ORDO:99
ORPHANET.ORDO:94149	ORPHANET.ORDO:99
ORPHANET.ORDO:94150	ORPHANET.ORDO:79143
ORPHANET.ORDO:941	owl:Thing
ORPHANET.ORDO:943	ORPHANET.ORDO:309133
ORPHANET.ORDO:946	ORPHANET.ORDO:139393
ORPHANET.ORDO:946	ORPHANET.ORDO:93459
ORPHANET.ORDO:949	ORPHANET.ORDO:330206
ORPHANET.ORDO:949	ORPHANET.ORDO:364574
ORPHANET.ORDO:950	ORPHANET.ORDO:155899
ORPHANET.ORDO:950	ORPHANET.ORDO:93436
ORPHANET.ORDO:95157	ORPHANET.ORDO:207018
ORPHANET.ORDO:95157	ORPHANET.ORDO:738
ORPHANET.ORDO:95159	ORPHANET.ORDO:95161
ORPHANET.ORDO:95161	ORPHANET.ORDO:738
ORPHANET.ORDO:95232	ORPHANET.ORDO:102009
ORPHANET.ORDO:952	ORPHANET.ORDO:183576
ORPHANET.ORDO:952	ORPHANET.ORDO:330206
ORPHANET.ORDO:952	ORPHANET.ORDO:364574
ORPHANET.ORDO:952	ORPHANET.ORDO:79373
ORPHANET.ORDO:95428	owl:Thing
ORPHANET.ORDO:95429	ORPHANET.ORDO:183478
ORPHANET.ORDO:95430	ORPHANET.ORDO:108993
ORPHANET.ORDO:95430	ORPHANET.ORDO:156252
ORPHANET.ORDO:95433	ORPHANET.ORDO:98099
ORPHANET.ORDO:95434	ORPHANET.ORDO:98099
ORPHANET.ORDO:95488	ORPHANET.ORDO:101957
ORPHANET.ORDO:95494	ORPHANET.ORDO:178025
ORPHANET.ORDO:95494	ORPHANET.ORDO:181390
ORPHANET.ORDO:95495	ORPHANET.ORDO:467
ORPHANET.ORDO:95496	ORPHANET.ORDO:95488
ORPHANET.ORDO:955	ORPHANET.ORDO:93449
ORPHANET.ORDO:955	ORPHANET.ORDO:93547
ORPHANET.ORDO:95699	ORPHANET.ORDO:139393
ORPHANET.ORDO:95699	ORPHANET.ORDO:418
ORPHANET.ORDO:95699	ORPHANET.ORDO:90786
ORPHANET.ORDO:95699	MONDO:0019593
ORPHANET.ORDO:956	ORPHANET.ORDO:294959
ORPHANET.ORDO:956	ORPHANET.ORDO:93547
ORPHANET.ORDO:95700	ORPHANET.ORDO:101960
ORPHANET.ORDO:95700	ORPHANET.ORDO:181390
ORPHANET.ORDO:95700	ORPHANET.ORDO:98087
ORPHANET.ORDO:95702	ORPHANET.ORDO:101960
ORPHANET.ORDO:95702	ORPHANET.ORDO:181390
ORPHANET.ORDO:95710	ORPHANET.ORDO:156638
ORPHANET.ORDO:95710	ORPHANET.ORDO:202940
