IRI	Direct	Inherited
http://www.orpha.net/ORDO/Orphanet_209967	0	0
http://www.orpha.net/ORDO/Orphanet_209970	0	0
http://www.orpha.net/ORDO/Orphanet_209973	0	0
http://www.orpha.net/ORDO/Orphanet_209978	0	0
http://www.orpha.net/ORDO/Orphanet_209981	0	0
http://www.orpha.net/ORDO/Orphanet_2101	0	0
http://www.orpha.net/ORDO/Orphanet_210110	0	0
http://www.orpha.net/ORDO/Orphanet_210115	0	0
http://www.orpha.net/ORDO/Orphanet_210122	0	0
http://www.orpha.net/ORDO/Orphanet_210128	0	0
http://www.orpha.net/ORDO/Orphanet_210133	0	0
http://www.orpha.net/ORDO/Orphanet_210141	0	0
http://www.orpha.net/ORDO/Orphanet_210144	0	0
http://www.orpha.net/ORDO/Orphanet_210163	0	0
http://www.orpha.net/ORDO/Orphanet_2102	0	0
http://www.orpha.net/ORDO/Orphanet_210548	0	0
http://www.orpha.net/ORDO/Orphanet_210571	0	0
http://www.orpha.net/ORDO/Orphanet_2107	0	0
http://www.orpha.net/ORDO/Orphanet_2108	0	0
http://www.orpha.net/ORDO/Orphanet_211	0	0
http://www.orpha.net/ORDO/Orphanet_2110	0	0
http://www.orpha.net/ORDO/Orphanet_211017	0	0
http://www.orpha.net/ORDO/Orphanet_211037	0	0
http://www.orpha.net/ORDO/Orphanet_211062	0	0
http://www.orpha.net/ORDO/Orphanet_211067	0	0
http://www.orpha.net/ORDO/Orphanet_211240	0	0
http://www.orpha.net/ORDO/Orphanet_2114	0	0
http://www.orpha.net/ORDO/Orphanet_2115	0	0
http://www.orpha.net/ORDO/Orphanet_2116	0	0
http://www.orpha.net/ORDO/Orphanet_2117	0	0
http://www.orpha.net/ORDO/Orphanet_2118	0	0
http://www.orpha.net/ORDO/Orphanet_212	0	0
http://www.orpha.net/ORDO/Orphanet_2124	0	0
http://www.orpha.net/ORDO/Orphanet_2128	0	0
http://www.orpha.net/ORDO/Orphanet_213	0	0
http://www.orpha.net/ORDO/Orphanet_2130	0	0
http://www.orpha.net/ORDO/Orphanet_2131	0	0
http://www.orpha.net/ORDO/Orphanet_2132	0	0
http://www.orpha.net/ORDO/Orphanet_2133	0	0
http://www.orpha.net/ORDO/Orphanet_2134	0	0
http://www.orpha.net/ORDO/Orphanet_2135	0	0
http://www.orpha.net/ORDO/Orphanet_213517	0	0
http://www.orpha.net/ORDO/Orphanet_213524	0	0
http://www.orpha.net/ORDO/Orphanet_2136	0	0
http://www.orpha.net/ORDO/Orphanet_2138	0	0
http://www.orpha.net/ORDO/Orphanet_2139	0	0
http://www.orpha.net/ORDO/Orphanet_214	0	0
http://www.orpha.net/ORDO/Orphanet_2141	0	0
http://www.orpha.net/ORDO/Orphanet_2143	0	0
http://www.orpha.net/ORDO/Orphanet_2145	0	0
http://www.orpha.net/ORDO/Orphanet_2148	0	0
http://www.orpha.net/ORDO/Orphanet_2149	0	0
http://www.orpha.net/ORDO/Orphanet_215	0	0
http://www.orpha.net/ORDO/Orphanet_2150	0	0
http://www.orpha.net/ORDO/Orphanet_2151	0	0
http://www.orpha.net/ORDO/Orphanet_2152	0	0
http://www.orpha.net/ORDO/Orphanet_2153	0	0
http://www.orpha.net/ORDO/Orphanet_2155	0	0
http://www.orpha.net/ORDO/Orphanet_2156	0	0
http://www.orpha.net/ORDO/Orphanet_2157	0	0
http://www.orpha.net/ORDO/Orphanet_216	0	0
http://www.orpha.net/ORDO/Orphanet_2162	0	0
http://www.orpha.net/ORDO/Orphanet_2163	0	0
http://www.orpha.net/ORDO/Orphanet_216445	0	0
http://www.orpha.net/ORDO/Orphanet_87884	0	0
http://www.orpha.net/ORDO/Orphanet_2166	0	0
http://www.orpha.net/ORDO/Orphanet_2167	0	0
http://www.orpha.net/ORDO/Orphanet_216718	0	0
http://www.orpha.net/ORDO/Orphanet_216729	0	0
http://www.orpha.net/ORDO/Orphanet_216796	0	0
http://www.orpha.net/ORDO/Orphanet_2168	0	0
http://www.orpha.net/ORDO/Orphanet_216804	0	0
http://www.orpha.net/ORDO/Orphanet_216812	0	0
http://www.orpha.net/ORDO/Orphanet_216820	0	0
http://www.orpha.net/ORDO/Orphanet_216828	0	0
http://www.orpha.net/ORDO/Orphanet_216866	0	0
http://www.orpha.net/ORDO/Orphanet_216873	0	0
http://www.orpha.net/ORDO/Orphanet_2169	0	0
http://www.orpha.net/ORDO/Orphanet_216972	0	0
http://www.orpha.net/ORDO/Orphanet_216975	0	0
http://www.orpha.net/ORDO/Orphanet_216978	0	0
http://www.orpha.net/ORDO/Orphanet_216981	0	0
http://www.orpha.net/ORDO/Orphanet_216986	0	0
http://www.orpha.net/ORDO/Orphanet_217	0	0
http://www.orpha.net/ORDO/Orphanet_2170	0	0
http://www.orpha.net/ORDO/Orphanet_217012	0	0
http://www.orpha.net/ORDO/Orphanet_217017	0	0
http://www.orpha.net/ORDO/Orphanet_217023	0	0
http://www.orpha.net/ORDO/Orphanet_217026	0	0
http://www.orpha.net/ORDO/Orphanet_217031	0	0
http://www.orpha.net/ORDO/Orphanet_217046	0	0
http://www.orpha.net/ORDO/Orphanet_217049	0	0
http://www.orpha.net/ORDO/Orphanet_217052	0	0
http://www.orpha.net/ORDO/Orphanet_217055	0	0
http://www.orpha.net/ORDO/Orphanet_217059	0	0
http://www.orpha.net/ORDO/Orphanet_217085	0	0
http://www.orpha.net/ORDO/Orphanet_217093	0	0
http://www.orpha.net/ORDO/Orphanet_2172	0	0
http://www.orpha.net/ORDO/Orphanet_217266	0	0
http://www.orpha.net/ORDO/Orphanet_217330	0	0
http://www.orpha.net/ORDO/Orphanet_217335	0	0
http://www.orpha.net/ORDO/Orphanet_228215	0	0
http://www.orpha.net/ORDO/Orphanet_217340	0	0
http://www.orpha.net/ORDO/Orphanet_217346	0	0
http://www.orpha.net/ORDO/Orphanet_217371	0	0
http://www.orpha.net/ORDO/Orphanet_217377	0	0
http://www.orpha.net/ORDO/Orphanet_217382	0	0
http://www.orpha.net/ORDO/Orphanet_217385	0	0
http://www.orpha.net/ORDO/Orphanet_217390	0	0
http://www.orpha.net/ORDO/Orphanet_217396	0	0
http://www.orpha.net/ORDO/Orphanet_217399	0	0
http://www.orpha.net/ORDO/Orphanet_217407	0	0
http://www.orpha.net/ORDO/Orphanet_217454	0	0
http://www.orpha.net/ORDO/Orphanet_248361	0	0
http://www.orpha.net/ORDO/Orphanet_399185	0	0
http://www.orpha.net/ORDO/Orphanet_217467	0	0
http://www.orpha.net/ORDO/Orphanet_217563	0	0
http://www.orpha.net/ORDO/Orphanet_217566	0	0
http://www.orpha.net/ORDO/Orphanet_217572	0	0
http://www.orpha.net/ORDO/Orphanet_99739	0	0
http://www.orpha.net/ORDO/Orphanet_217581	0	0
http://www.orpha.net/ORDO/Orphanet_217591	0	0
http://www.orpha.net/ORDO/Orphanet_217595	0	0
http://www.orpha.net/ORDO/Orphanet_2176	0	0
http://www.orpha.net/ORDO/Orphanet_217607	0	0
http://www.orpha.net/ORDO/Orphanet_217610	0	0
http://www.orpha.net/ORDO/Orphanet_217613	0	0
http://www.orpha.net/ORDO/Orphanet_217622	0	0
http://www.orpha.net/ORDO/Orphanet_217635	0	0
http://www.orpha.net/ORDO/Orphanet_217638	0	0
http://www.orpha.net/ORDO/Orphanet_217656	0	0
http://www.orpha.net/ORDO/Orphanet_2177	0	0
http://www.orpha.net/ORDO/Orphanet_218	0	0
http://www.orpha.net/ORDO/Orphanet_2180	0	0
http://www.orpha.net/ORDO/Orphanet_2181	0	0
http://www.orpha.net/ORDO/Orphanet_2182	0	0
http://www.orpha.net/ORDO/Orphanet_2183	0	0
http://www.orpha.net/ORDO/Orphanet_2185	0	0
http://www.orpha.net/ORDO/Orphanet_2186	0	0
http://www.orpha.net/ORDO/Orphanet_2189	0	0
http://www.orpha.net/ORDO/Orphanet_269564	0	2
http://www.orpha.net/ORDO/Orphanet_219	0	0
http://www.orpha.net/ORDO/Orphanet_2190	0	0
http://www.orpha.net/ORDO/Orphanet_2195	0	0
http://www.orpha.net/ORDO/Orphanet_2196	0	0
http://www.orpha.net/ORDO/Orphanet_2197	0	0
http://www.orpha.net/ORDO/Orphanet_2198	0	0
http://www.orpha.net/ORDO/Orphanet_2199	0	0
http://www.orpha.net/ORDO/Orphanet_22	0	0
http://www.orpha.net/ORDO/Orphanet_220	0	0
http://www.orpha.net/ORDO/Orphanet_2200	0	0
http://www.orpha.net/ORDO/Orphanet_2201	0	0
http://www.orpha.net/ORDO/Orphanet_2202	0	0
http://www.orpha.net/ORDO/Orphanet_220295	0	0
http://www.orpha.net/ORDO/Orphanet_2203	0	0
http://www.orpha.net/ORDO/Orphanet_220386	0	0
http://www.orpha.net/ORDO/Orphanet_2204	0	0
http://www.orpha.net/ORDO/Orphanet_220436	0	0
http://www.orpha.net/ORDO/Orphanet_220443	0	0
http://www.orpha.net/ORDO/Orphanet_220448	0	0
http://www.orpha.net/ORDO/Orphanet_275729	0	0
http://www.orpha.net/ORDO/Orphanet_220460	0	0
http://www.orpha.net/ORDO/Orphanet_220465	0	0
http://www.orpha.net/ORDO/Orphanet_220489	0	0
http://www.orpha.net/ORDO/Orphanet_220493	0	0
http://www.orpha.net/ORDO/Orphanet_220497	0	0
http://www.orpha.net/ORDO/Orphanet_2206	0	0
http://www.orpha.net/ORDO/Orphanet_2207	0	0
http://www.orpha.net/ORDO/Orphanet_2209	0	0
http://www.orpha.net/ORDO/Orphanet_221008	0	0
http://www.orpha.net/ORDO/Orphanet_221016	0	0
http://www.orpha.net/ORDO/Orphanet_221039	0	0
http://www.orpha.net/ORDO/Orphanet_221043	0	0
http://www.orpha.net/ORDO/Orphanet_221046	0	0
http://www.orpha.net/ORDO/Orphanet_221054	0	0
http://www.orpha.net/ORDO/Orphanet_221061	0	0
http://www.orpha.net/ORDO/Orphanet_2211	0	0
http://www.orpha.net/ORDO/Orphanet_221120	0	0
http://www.orpha.net/ORDO/Orphanet_221126	0	0
http://www.orpha.net/ORDO/Orphanet_221139	0	0
http://www.orpha.net/ORDO/Orphanet_221145	0	0
http://www.orpha.net/ORDO/Orphanet_221150	0	0
http://www.orpha.net/ORDO/Orphanet_2213	0	0
http://www.orpha.net/ORDO/Orphanet_2215	0	0
http://www.orpha.net/ORDO/Orphanet_2218	0	0
http://www.orpha.net/ORDO/Orphanet_2220	0	0
http://www.orpha.net/ORDO/Orphanet_2222	0	0
http://www.orpha.net/ORDO/Orphanet_2224	0	0
http://www.orpha.net/ORDO/Orphanet_289829	0	0
http://www.orpha.net/ORDO/Orphanet_222628	0	0
http://www.orpha.net/ORDO/Orphanet_2228	0	0
http://www.orpha.net/ORDO/Orphanet_2229	0	0
http://www.orpha.net/ORDO/Orphanet_223	0	0
http://www.orpha.net/ORDO/Orphanet_2230	0	0
http://www.orpha.net/ORDO/Orphanet_2232	0	0
http://www.orpha.net/ORDO/Orphanet_2233	0	0
http://www.orpha.net/ORDO/Orphanet_2234	0	0
http://www.orpha.net/ORDO/Orphanet_2235	0	0
http://www.orpha.net/ORDO/Orphanet_2237	0	0
http://www.orpha.net/ORDO/Orphanet_223713	0	0
http://www.orpha.net/ORDO/Orphanet_98712	0	0
http://www.orpha.net/ORDO/Orphanet_2239	0	0
http://www.orpha.net/ORDO/Orphanet_224	0	0
http://www.orpha.net/ORDO/Orphanet_2241	0	0
http://www.orpha.net/ORDO/Orphanet_2249	0	0
http://www.orpha.net/ORDO/Orphanet_225	0	0
http://www.orpha.net/ORDO/Orphanet_2250	0	0
http://www.orpha.net/ORDO/Orphanet_2251	0	0
http://www.orpha.net/ORDO/Orphanet_225123	0	0
http://www.orpha.net/ORDO/Orphanet_225147	0	0
http://www.orpha.net/ORDO/Orphanet_225154	0	0
http://www.orpha.net/ORDO/Orphanet_2252	0	0
http://www.orpha.net/ORDO/Orphanet_2253	0	0
http://www.orpha.net/ORDO/Orphanet_2254	0	0
http://www.orpha.net/ORDO/Orphanet_2255	0	0
http://www.orpha.net/ORDO/Orphanet_2256	0	0
http://www.orpha.net/ORDO/Orphanet_2257	0	0
http://www.orpha.net/ORDO/Orphanet_226	0	0
http://www.orpha.net/ORDO/Orphanet_2261	0	0
http://www.orpha.net/ORDO/Orphanet_226292	0	0
http://www.orpha.net/ORDO/Orphanet_226295	0	0
http://www.orpha.net/ORDO/Orphanet_226298	0	0
http://www.orpha.net/ORDO/Orphanet_226307	0	0
http://www.orpha.net/ORDO/Orphanet_226310	0	0
http://www.orpha.net/ORDO/Orphanet_226316	0	0
http://www.orpha.net/ORDO/Orphanet_2266	0	0
http://www.orpha.net/ORDO/Orphanet_2267	0	0
http://www.orpha.net/ORDO/Orphanet_2268	0	0
http://www.orpha.net/ORDO/Orphanet_2269	0	0
http://www.orpha.net/ORDO/Orphanet_281238	0	0
http://www.orpha.net/ORDO/Orphanet_2271	0	0
http://www.orpha.net/ORDO/Orphanet_2272	0	0
http://www.orpha.net/ORDO/Orphanet_2273	0	0
http://www.orpha.net/ORDO/Orphanet_2274	0	0
http://www.orpha.net/ORDO/Orphanet_227786	0	0
http://www.orpha.net/ORDO/Orphanet_227796	0	0
http://www.orpha.net/ORDO/Orphanet_2278	0	0
http://www.orpha.net/ORDO/Orphanet_227976	0	0
http://www.orpha.net/ORDO/Orphanet_228000	0	0
http://www.orpha.net/ORDO/Orphanet_228003	0	0
http://www.orpha.net/ORDO/Orphanet_228012	0	0
http://www.orpha.net/ORDO/Orphanet_228140	0	0
http://www.orpha.net/ORDO/Orphanet_228169	0	0
http://www.orpha.net/ORDO/Orphanet_228174	0	0
http://www.orpha.net/ORDO/Orphanet_228179	0	0
http://www.orpha.net/ORDO/Orphanet_228184	0	0
http://www.orpha.net/ORDO/Orphanet_228190	0	0
http://www.orpha.net/ORDO/Orphanet_2282	0	0
http://www.orpha.net/ORDO/Orphanet_228277	0	0
http://www.orpha.net/ORDO/Orphanet_228302	0	0
http://www.orpha.net/ORDO/Orphanet_228305	0	0
http://www.orpha.net/ORDO/Orphanet_228308	0	0
http://www.orpha.net/ORDO/Orphanet_228329	0	0
http://www.orpha.net/ORDO/Orphanet_228337	0	0
http://www.orpha.net/ORDO/Orphanet_228340	0	0
http://www.orpha.net/ORDO/Orphanet_228343	0	0
http://www.orpha.net/ORDO/Orphanet_228346	0	0
http://www.orpha.net/ORDO/Orphanet_228349	0	0
http://www.orpha.net/ORDO/Orphanet_228354	0	0
http://www.orpha.net/ORDO/Orphanet_228357	0	0
http://www.orpha.net/ORDO/Orphanet_228360	0	0
http://www.orpha.net/ORDO/Orphanet_228363	0	0
http://www.orpha.net/ORDO/Orphanet_228366	0	0
http://www.orpha.net/ORDO/Orphanet_228374	0	0
http://www.orpha.net/ORDO/Orphanet_228384	0	0
http://www.orpha.net/ORDO/Orphanet_228387	0	0
http://www.orpha.net/ORDO/Orphanet_228390	0	0
http://www.orpha.net/ORDO/Orphanet_228396	0	0
http://www.orpha.net/ORDO/Orphanet_228399	0	0
http://www.orpha.net/ORDO/Orphanet_228402	0	0
http://www.orpha.net/ORDO/Orphanet_228410	0	0
http://www.orpha.net/ORDO/Orphanet_228415	0	0
http://www.orpha.net/ORDO/Orphanet_228418	0	0
http://www.orpha.net/ORDO/Orphanet_228423	0	0
http://www.orpha.net/ORDO/Orphanet_228426	0	0
http://www.orpha.net/ORDO/Orphanet_228429	0	0
http://www.orpha.net/ORDO/Orphanet_2285	0	0
http://www.orpha.net/ORDO/Orphanet_2286	0	0
http://www.orpha.net/ORDO/Orphanet_2287	0	0
http://www.orpha.net/ORDO/Orphanet_2289	0	0
http://www.orpha.net/ORDO/Orphanet_229	0	0
http://www.orpha.net/ORDO/Orphanet_2290	0	0
http://www.orpha.net/ORDO/Orphanet_2292	0	0
http://www.orpha.net/ORDO/Orphanet_2295	0	0
http://www.orpha.net/ORDO/Orphanet_2297	0	0
http://www.orpha.net/ORDO/Orphanet_229717	0	0
http://www.orpha.net/ORDO/Orphanet_229720	0	0
http://www.orpha.net/ORDO/Orphanet_2298	0	0
http://www.orpha.net/ORDO/Orphanet_23	0	0
http://www.orpha.net/ORDO/Orphanet_230	0	0
http://www.orpha.net/ORDO/Orphanet_2300	0	0
http://www.orpha.net/ORDO/Orphanet_2301	0	0
http://www.orpha.net/ORDO/Orphanet_2306	0	0
http://www.orpha.net/ORDO/Orphanet_2307	0	0
http://www.orpha.net/ORDO/Orphanet_2308	0	0
http://www.orpha.net/ORDO/Orphanet_230839	0	0
http://www.orpha.net/ORDO/Orphanet_230845	0	0
http://www.orpha.net/ORDO/Orphanet_230851	0	0
http://www.orpha.net/ORDO/Orphanet_230857	0	0
http://www.orpha.net/ORDO/Orphanet_2309	0	0
http://www.orpha.net/ORDO/Orphanet_2310	0	0
http://www.orpha.net/ORDO/Orphanet_231013	0	0
http://www.orpha.net/ORDO/Orphanet_231031	0	0
http://www.orpha.net/ORDO/Orphanet_79385	0	0
http://www.orpha.net/ORDO/Orphanet_231040	0	0
http://www.orpha.net/ORDO/Orphanet_2311	0	0
http://www.orpha.net/ORDO/Orphanet_231108	0	0
http://www.orpha.net/ORDO/Orphanet_231117	0	0
http://www.orpha.net/ORDO/Orphanet_231120	0	0
http://www.orpha.net/ORDO/Orphanet_231127	0	0
http://www.orpha.net/ORDO/Orphanet_231130	0	0
http://www.orpha.net/ORDO/Orphanet_231137	0	0
http://www.orpha.net/ORDO/Orphanet_231140	0	0
http://www.orpha.net/ORDO/Orphanet_231144	0	0
http://www.orpha.net/ORDO/Orphanet_231147	0	0
http://www.orpha.net/ORDO/Orphanet_231154	0	0
http://www.orpha.net/ORDO/Orphanet_231160	0	0
http://www.orpha.net/ORDO/Orphanet_231169	0	0
http://www.orpha.net/ORDO/Orphanet_231178	0	0
http://www.orpha.net/ORDO/Orphanet_231183	0	0
http://www.orpha.net/ORDO/Orphanet_2312	0	0
http://www.orpha.net/ORDO/Orphanet_231214	0	0
http://www.orpha.net/ORDO/Orphanet_231222	0	0
http://www.orpha.net/ORDO/Orphanet_231226	0	0
http://www.orpha.net/ORDO/Orphanet_231230	0	0
http://www.orpha.net/ORDO/Orphanet_231237	0	0
http://www.orpha.net/ORDO/Orphanet_231242	0	0
http://www.orpha.net/ORDO/Orphanet_231249	0	0
http://www.orpha.net/ORDO/Orphanet_231386	0	0
http://www.orpha.net/ORDO/Orphanet_231393	0	0
http://www.orpha.net/ORDO/Orphanet_2314	0	0
http://www.orpha.net/ORDO/Orphanet_231401	0	0
http://www.orpha.net/ORDO/Orphanet_2315	0	0
http://www.orpha.net/ORDO/Orphanet_231500	0	0
http://www.orpha.net/ORDO/Orphanet_231512	0	0
http://www.orpha.net/ORDO/Orphanet_231531	0	0
http://www.orpha.net/ORDO/Orphanet_231537	0	0
http://www.orpha.net/ORDO/Orphanet_231556	0	0
http://www.orpha.net/ORDO/Orphanet_231568	0	0
http://www.orpha.net/ORDO/Orphanet_2316	0	0
http://www.orpha.net/ORDO/Orphanet_231662	0	0
http://www.orpha.net/ORDO/Orphanet_231671	0	0
http://www.orpha.net/ORDO/Orphanet_231679	0	0
http://www.orpha.net/ORDO/Orphanet_231692	0	0
http://www.orpha.net/ORDO/Orphanet_231720	0	0
http://www.orpha.net/ORDO/Orphanet_231742	0	0
http://www.orpha.net/ORDO/Orphanet_2318	0	0
http://www.orpha.net/ORDO/Orphanet_2319	0	0
http://www.orpha.net/ORDO/Orphanet_232	0	0
http://www.orpha.net/ORDO/Orphanet_2322	0	0
http://www.orpha.net/ORDO/Orphanet_232288	0	0
http://www.orpha.net/ORDO/Orphanet_2323	0	0
http://www.orpha.net/ORDO/Orphanet_2324	0	0
http://www.orpha.net/ORDO/Orphanet_2325	0	0
http://www.orpha.net/ORDO/Orphanet_2326	0	0
http://www.orpha.net/ORDO/Orphanet_2328	0	0
http://www.orpha.net/ORDO/Orphanet_2329	0	0
http://www.orpha.net/ORDO/Orphanet_233	0	0
http://www.orpha.net/ORDO/Orphanet_2332	0	0
http://www.orpha.net/ORDO/Orphanet_2333	0	0
http://www.orpha.net/ORDO/Orphanet_2334	0	0
http://www.orpha.net/ORDO/Orphanet_233655	0	0
http://www.orpha.net/ORDO/Orphanet_2337	0	0
http://www.orpha.net/ORDO/Orphanet_2338	0	0
http://www.orpha.net/ORDO/Orphanet_2339	0	0
http://www.orpha.net/ORDO/Orphanet_234	0	0
http://www.orpha.net/ORDO/Orphanet_2340	0	0
http://www.orpha.net/ORDO/Orphanet_2342	0	0
http://www.orpha.net/ORDO/Orphanet_2343	0	0
http://www.orpha.net/ORDO/Orphanet_2345	0	0
http://www.orpha.net/ORDO/Orphanet_2346	0	0
http://www.orpha.net/ORDO/Orphanet_2347	0	0
http://www.orpha.net/ORDO/Orphanet_2348	0	0
http://www.orpha.net/ORDO/Orphanet_2349	0	0
http://www.orpha.net/ORDO/Orphanet_235	0	0
http://www.orpha.net/ORDO/Orphanet_2353	0	0
http://www.orpha.net/ORDO/Orphanet_2356	0	0
http://www.orpha.net/ORDO/Orphanet_235832	0	0
http://www.orpha.net/ORDO/Orphanet_235936	0	0
http://www.orpha.net/ORDO/Orphanet_236	0	0
http://www.orpha.net/ORDO/Orphanet_2363	0	0
http://www.orpha.net/ORDO/Orphanet_2364	0	0
http://www.orpha.net/ORDO/Orphanet_237	0	0
http://www.orpha.net/ORDO/Orphanet_2370	0	0
http://www.orpha.net/ORDO/Orphanet_2371	0	0
http://www.orpha.net/ORDO/Orphanet_2373	0	0
http://www.orpha.net/ORDO/Orphanet_2374	0	0
http://www.orpha.net/ORDO/Orphanet_2375	0	0
http://www.orpha.net/ORDO/Orphanet_2377	0	0
http://www.orpha.net/ORDO/Orphanet_2378	0	0
http://www.orpha.net/ORDO/Orphanet_2379	0	0
http://www.orpha.net/ORDO/Orphanet_238	0	0
http://www.orpha.net/ORDO/Orphanet_2380	0	0
http://www.orpha.net/ORDO/Orphanet_2382	0	0
http://www.orpha.net/ORDO/Orphanet_238269	0	0
http://www.orpha.net/ORDO/Orphanet_238329	0	0
http://www.orpha.net/ORDO/Orphanet_238446	0	0
http://www.orpha.net/ORDO/Orphanet_238455	0	0
http://www.orpha.net/ORDO/Orphanet_238459	0	0
http://www.orpha.net/ORDO/Orphanet_238468	0	0
http://www.orpha.net/ORDO/Orphanet_238475	0	0
http://www.orpha.net/ORDO/Orphanet_238505	0	0
http://www.orpha.net/ORDO/Orphanet_238510	0	0
http://www.orpha.net/ORDO/Orphanet_79166	0	0
http://www.orpha.net/ORDO/Orphanet_238523	0	0
http://www.orpha.net/ORDO/Orphanet_238536	0	0
http://www.orpha.net/ORDO/Orphanet_238557	0	0
http://www.orpha.net/ORDO/Orphanet_250165	0	0
http://www.orpha.net/ORDO/Orphanet_238569	0	0
http://www.orpha.net/ORDO/Orphanet_238578	0	0
http://www.orpha.net/ORDO/Orphanet_2386	0	0
http://www.orpha.net/ORDO/Orphanet_238613	0	0
http://www.orpha.net/ORDO/Orphanet_238642	0	0
http://www.orpha.net/ORDO/Orphanet_238646	0	0
http://www.orpha.net/ORDO/Orphanet_238650	0	0
http://www.orpha.net/ORDO/Orphanet_238654	0	0
http://www.orpha.net/ORDO/Orphanet_238666	0	0
http://www.orpha.net/ORDO/Orphanet_238670	0	0
http://www.orpha.net/ORDO/Orphanet_2387	0	0
http://www.orpha.net/ORDO/Orphanet_238722	0	0
http://www.orpha.net/ORDO/Orphanet_238744	0	0
http://www.orpha.net/ORDO/Orphanet_238750	0	0
http://www.orpha.net/ORDO/Orphanet_238755	0	0
http://www.orpha.net/ORDO/Orphanet_238763	0	0
http://www.orpha.net/ORDO/Orphanet_238766	0	0
http://www.orpha.net/ORDO/Orphanet_238769	0	0
http://www.orpha.net/ORDO/Orphanet_2388	0	0
http://www.orpha.net/ORDO/Orphanet_307058	0	0
http://www.orpha.net/ORDO/Orphanet_239	0	0
http://www.orpha.net/ORDO/Orphanet_2390	0	0
http://www.orpha.net/ORDO/Orphanet_2394	0	0
http://www.orpha.net/ORDO/Orphanet_2396	0	0
http://www.orpha.net/ORDO/Orphanet_2398	0	0
http://www.orpha.net/ORDO/Orphanet_2399	0	0
http://www.orpha.net/ORDO/Orphanet_24	0	0
http://www.orpha.net/ORDO/Orphanet_240	0	0
http://www.orpha.net/ORDO/Orphanet_240071	0	0
http://www.orpha.net/ORDO/Orphanet_276061	0	0
http://www.orpha.net/ORDO/Orphanet_306708	0	0
http://www.orpha.net/ORDO/Orphanet_98685	1	0
http://www.orpha.net/ORDO/Orphanet_240085	0	0
http://www.orpha.net/ORDO/Orphanet_99750	0	0
http://www.orpha.net/ORDO/Orphanet_240094	0	0
http://www.orpha.net/ORDO/Orphanet_240103	0	0
http://www.orpha.net/ORDO/Orphanet_240112	0	0
http://www.orpha.net/ORDO/Orphanet_2405	0	0
http://www.orpha.net/ORDO/Orphanet_2407	0	0
http://www.orpha.net/ORDO/Orphanet_263676	0	0
http://www.orpha.net/ORDO/Orphanet_240760	0	0
http://www.orpha.net/ORDO/Orphanet_2408	0	0
http://www.orpha.net/ORDO/Orphanet_2409	0	0
http://www.orpha.net/ORDO/Orphanet_241	0	0
http://www.orpha.net/ORDO/Orphanet_2410	0	0
http://www.orpha.net/ORDO/Orphanet_2412	0	0
http://www.orpha.net/ORDO/Orphanet_2414	0	0
http://www.orpha.net/ORDO/Orphanet_2416	0	0
http://www.orpha.net/ORDO/Orphanet_242	0	0
http://www.orpha.net/ORDO/Orphanet_2427	0	0
http://www.orpha.net/ORDO/Orphanet_2429	0	0
http://www.orpha.net/ORDO/Orphanet_243	0	0
http://www.orpha.net/ORDO/Orphanet_399877	0	0
http://www.orpha.net/ORDO/Orphanet_98074	0	0
http://www.orpha.net/ORDO/Orphanet_2430	0	0
http://www.orpha.net/ORDO/Orphanet_2431	0	0
http://www.orpha.net/ORDO/Orphanet_2432	0	0
http://www.orpha.net/ORDO/Orphanet_243343	0	0
http://www.orpha.net/ORDO/Orphanet_2435	0	0
http://www.orpha.net/ORDO/Orphanet_2437	0	0
http://www.orpha.net/ORDO/Orphanet_2438	0	0
http://www.orpha.net/ORDO/Orphanet_2439	0	0
http://www.orpha.net/ORDO/Orphanet_244	0	0
http://www.orpha.net/ORDO/Orphanet_2440	0	0
http://www.orpha.net/ORDO/Orphanet_2442	0	0
http://www.orpha.net/ORDO/Orphanet_244305	0	0
http://www.orpha.net/ORDO/Orphanet_244310	0	0
http://www.orpha.net/ORDO/Orphanet_2445	0	0
http://www.orpha.net/ORDO/Orphanet_245	0	0
http://www.orpha.net/ORDO/Orphanet_2451	0	0
http://www.orpha.net/ORDO/Orphanet_2454	0	0
http://www.orpha.net/ORDO/Orphanet_2457	0	0
http://www.orpha.net/ORDO/Orphanet_246	0	0
http://www.orpha.net/ORDO/Orphanet_2460	0	0
http://www.orpha.net/ORDO/Orphanet_2461	0	0
http://www.orpha.net/ORDO/Orphanet_2462	0	0
http://www.orpha.net/ORDO/Orphanet_2463	0	0
http://www.orpha.net/ORDO/Orphanet_2464	0	0
http://www.orpha.net/ORDO/Orphanet_2466	0	0
http://www.orpha.net/ORDO/Orphanet_247	0	0
http://www.orpha.net/ORDO/Orphanet_2470	0	0
http://www.orpha.net/ORDO/Orphanet_2471	0	0
http://www.orpha.net/ORDO/Orphanet_247198	0	0
http://www.orpha.net/ORDO/Orphanet_247262	0	0
http://www.orpha.net/ORDO/Orphanet_2473	0	0
http://www.orpha.net/ORDO/Orphanet_247353	0	0
http://www.orpha.net/ORDO/Orphanet_247378	0	0
http://www.orpha.net/ORDO/Orphanet_2475	0	0
http://www.orpha.net/ORDO/Orphanet_247511	0	0
http://www.orpha.net/ORDO/Orphanet_247522	0	0
http://www.orpha.net/ORDO/Orphanet_247525	0	0
http://www.orpha.net/ORDO/Orphanet_247546	0	0
